MEASURE	Measure	REGIONTYPE	Region Type	ASGS_2011	Region	FREQUENCY	Frequency	TIME	Time	Value	Flag Codes	Flags
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	306021150	Lamb Range	A	Annual	2016	2016	0		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	306021151	Manoora	A	Annual	2016	2016	6172		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	306021152	Manunda	A	Annual	2016	2016	5450		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	306021153	Mount Sheridan	A	Annual	2016	2016	8706		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	306021154	Westcourt - Bungalow	A	Annual	2016	2016	7012		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	306021155	White Rock	A	Annual	2016	2016	4887		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	306021156	Whitfield - Edge Hill	A	Annual	2016	2016	8580		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	306021157	Woree	A	Annual	2016	2016	5303		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	306031158	Babinda	A	Annual	2016	2016	4134		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	306031159	Innisfail	A	Annual	2016	2016	9534		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	306031160	Johnstone	A	Annual	2016	2016	7704		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	306031161	Tully	A	Annual	2016	2016	10779		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	306031162	Wooroonooran	A	Annual	2016	2016	3		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	306031163	Yarrabah	A	Annual	2016	2016	2689		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	306041164	Daintree	A	Annual	2016	2016	6277		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	306041165	Port Douglas	A	Annual	2016	2016	5510		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	306051166	Atherton	A	Annual	2016	2016	11050		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	306051167	Herberton	A	Annual	2016	2016	5706		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	306051168	Kuranda	A	Annual	2016	2016	4766		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	306051169	Malanda - Yungaburra	A	Annual	2016	2016	8306		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	306051170	Mareeba	A	Annual	2016	2016	11153		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	307011171	Balonne	A	Annual	2016	2016	4729		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	307011172	Chinchilla	A	Annual	2016	2016	7993		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	307011173	Goondiwindi	A	Annual	2016	2016	6723		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	307011174	Inglewood - Waggamba	A	Annual	2016	2016	4275		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	307011175	Miles - Wandoan	A	Annual	2016	2016	4040		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	307011176	Roma	A	Annual	2016	2016	7511		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	307011177	Roma Region	A	Annual	2016	2016	6118		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	307011178	Tara	A	Annual	2016	2016	4243		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	307021179	Crows Nest - Rosalie	A	Annual	2016	2016	8538		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	307021180	Jondaryan	A	Annual	2016	2016	7772		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	307021181	Millmerran	A	Annual	2016	2016	3207		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	307021182	Pittsworth	A	Annual	2016	2016	5626		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	307021183	Wambo	A	Annual	2016	2016	17648		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	307031184	Clifton - Greenmount	A	Annual	2016	2016	4825		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	307031185	Southern Downs - East	A	Annual	2016	2016	4330		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	307031186	Southern Downs - West	A	Annual	2016	2016	4724		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	307031187	Stanthorpe	A	Annual	2016	2016	5598		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	307031188	Stanthorpe Region	A	Annual	2016	2016	5798		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	307031189	Warwick	A	Annual	2016	2016	15496		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308011190	Central Highlands - East	A	Annual	2016	2016	7815		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308011191	Central Highlands - West	A	Annual	2016	2016	9309		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308011192	Emerald	A	Annual	2016	2016	14966		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308021193	Agnes Water - Miriam Vale	A	Annual	2016	2016	6121		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308021194	Banana	A	Annual	2016	2016	8927		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308021195	Biloela	A	Annual	2016	2016	6264		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308021196	Boyne Island - Tannum Sands	A	Annual	2016	2016	11126		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308021197	Callemondah	A	Annual	2016	2016	52		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308021198	Clinton - New Auckland	A	Annual	2016	2016	13743		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308021199	Gladstone	A	Annual	2016	2016	7416		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308021200	Gladstone Hinterland	A	Annual	2016	2016	12117		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308021201	Kin Kora - Sun Valley	A	Annual	2016	2016	4455		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308021202	South Trees	A	Annual	2016	2016	0		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308021203	Telina - Toolooa	A	Annual	2016	2016	6626		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308021204	West Gladstone	A	Annual	2016	2016	5769		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308031205	Berserker	A	Annual	2016	2016	7734		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308031206	Bouldercombe	A	Annual	2016	2016	2067		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308031207	Emu Park	A	Annual	2016	2016	5483		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308031208	Frenchville - Mount Archer	A	Annual	2016	2016	9933		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308031209	Glenlee - Rockyview	A	Annual	2016	2016	5233		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308031210	Gracemere	A	Annual	2016	2016	10948		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308031211	Lakes Creek	A	Annual	2016	2016	5442		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308031212	Mount Morgan	A	Annual	2016	2016	2963		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308031213	Norman Gardens	A	Annual	2016	2016	9835		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308031214	Park Avenue	A	Annual	2016	2016	5761		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308031215	Parkhurst - Kawana	A	Annual	2016	2016	7236		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308031216	Rockhampton - West	A	Annual	2016	2016	6115		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308031217	Rockhampton City	A	Annual	2016	2016	3809		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308031218	Rockhampton Region - East	A	Annual	2016	2016	3526		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308031219	Rockhampton Region - North	A	Annual	2016	2016	4440		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308031220	Rockhampton Region - West	A	Annual	2016	2016	3015		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308031221	Shoalwater Bay	A	Annual	2016	2016	11		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308031222	The Range - Allenstown	A	Annual	2016	2016	8451		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	308031223	Yeppoon	A	Annual	2016	2016	18762		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309011224	Broadbeach Waters	A	Annual	2016	2016	8340		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309011225	Burleigh Heads	A	Annual	2016	2016	8666		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309011226	Burleigh Waters	A	Annual	2016	2016	15086		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309011227	Mermaid Beach - Broadbeach	A	Annual	2016	2016	11660		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309011228	Mermaid Waters	A	Annual	2016	2016	13019		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309011229	Miami	A	Annual	2016	2016	6861		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309021230	Coolangatta	A	Annual	2016	2016	5823		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309021231	Currumbin - Tugun	A	Annual	2016	2016	11378		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309021232	Currumbin Waters	A	Annual	2016	2016	9400		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309021233	Elanora	A	Annual	2016	2016	12285		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309021234	Palm Beach	A	Annual	2016	2016	14794		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309031235	Arundel	A	Annual	2016	2016	10601		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309031236	Biggera Waters	A	Annual	2016	2016	7231		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309031237	Coombabah	A	Annual	2016	2016	10797		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309031238	Labrador	A	Annual	2016	2016	18892		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309031239	Paradise Point - Hollywell	A	Annual	2016	2016	9702		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309031240	Runaway Bay	A	Annual	2016	2016	9867		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309041241	Guanaba - Springbrook	A	Annual	2016	2016	4545		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309041242	Tamborine - Canungra	A	Annual	2016	2016	14566		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309051243	Currumbin Valley - Tallebudgera	A	Annual	2016	2016	7350		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309051244	Mudgeeraba - Bonogin	A	Annual	2016	2016	18928		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309051245	Reedy Creek - Andrews	A	Annual	2016	2016	8061		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309061246	Carrara	A	Annual	2016	2016	12592		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309061247	Highland Park	A	Annual	2016	2016	9208		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309061248	Nerang - Mount Nathan	A	Annual	2016	2016	20892		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309061249	Pacific Pines - Gaven	A	Annual	2016	2016	18823		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309061250	Worongary - Tallai	A	Annual	2016	2016	8161		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309071251	Coomera	A	Annual	2016	2016	13324		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309071252	Helensvale	A	Annual	2016	2016	18339		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309071253	Hope Island	A	Annual	2016	2016	10591		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309071254	Jacobs Well - Alberton	A	Annual	2016	2016	3878		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309071255	Ormeau - Yatala	A	Annual	2016	2016	20195		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309071256	Oxenford - Maudsland	A	Annual	2016	2016	16490		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309071257	Pimpama	A	Annual	2016	2016	8161		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309071258	Upper Coomera - Willow Vale	A	Annual	2016	2016	32058		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309081259	Clear Island Waters	A	Annual	2016	2016	4119		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309081260	Merrimac	A	Annual	2016	2016	7200		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309081261	Robina	A	Annual	2016	2016	23321		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309081262	Varsity Lakes	A	Annual	2016	2016	16579		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309091263	Ashmore	A	Annual	2016	2016	12211		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309091264	Molendinar	A	Annual	2016	2016	6763		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309091265	Parkwood	A	Annual	2016	2016	8900		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309091266	Southport	A	Annual	2016	2016	32779		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309101267	Benowa	A	Annual	2016	2016	8834		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309101268	Bundall	A	Annual	2016	2016	4665		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309101269	Main Beach	A	Annual	2016	2016	3950		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	309101270	Surfers Paradise	A	Annual	2016	2016	22330		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310011271	Darra - Sumner	A	Annual	2016	2016	5033		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310011272	Durack	A	Annual	2016	2016	8167		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310011273	Forest Lake - Doolandella	A	Annual	2016	2016	29237		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310011274	Inala - Richlands	A	Annual	2016	2016	18847		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310011275	Oxley (Qld)	A	Annual	2016	2016	7982		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310011276	Wacol	A	Annual	2016	2016	6611		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310021277	Boonah	A	Annual	2016	2016	11790		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310021278	Esk	A	Annual	2016	2016	5053		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310021279	Lake Manchester - England Creek	A	Annual	2016	2016	0		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310021280	Lockyer Valley - East	A	Annual	2016	2016	20341		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310021281	Lowood	A	Annual	2016	2016	13696		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310021282	Rosewood	A	Annual	2016	2016	12350		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310031283	Brassall	A	Annual	2016	2016	10791		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310031284	Bundamba	A	Annual	2016	2016	8914		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310031285	Churchill - Yamanto	A	Annual	2016	2016	6768		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310031286	Ipswich - Central	A	Annual	2016	2016	7418		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310031287	Ipswich - East	A	Annual	2016	2016	18924		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310031288	Ipswich - North	A	Annual	2016	2016	4984		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310031289	Karalee - Barellan Point	A	Annual	2016	2016	5442		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310031290	Karana Downs	A	Annual	2016	2016	6626		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310031291	Leichhardt - One Mile	A	Annual	2016	2016	7718		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310031292	North Ipswich - Tivoli	A	Annual	2016	2016	6901		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310031293	Raceview	A	Annual	2016	2016	15751		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310031294	Ripley	A	Annual	2016	2016	3621		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310031295	Riverview	A	Annual	2016	2016	3521		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310041296	Bellbird Park - Brookwater	A	Annual	2016	2016	11981		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310041297	Camira - Gailes	A	Annual	2016	2016	10409		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310041298	Carole Park	A	Annual	2016	2016	0		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310041299	Collingwood Park - Redbank	A	Annual	2016	2016	9462		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310041300	Goodna	A	Annual	2016	2016	11594		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310041301	New Chum	A	Annual	2016	2016	0		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310041302	Redbank Plains	A	Annual	2016	2016	20067		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310041303	Springfield	A	Annual	2016	2016	7991		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	310041304	Springfield Lakes	A	Annual	2016	2016	14088		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	311011305	Beaudesert	A	Annual	2016	2016	13915		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	311021306	Beenleigh	A	Annual	2016	2016	9069		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	311021307	Eagleby	A	Annual	2016	2016	14534		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	311021308	Edens Landing - Holmview	A	Annual	2016	2016	7774		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	311021309	Mount Warren Park	A	Annual	2016	2016	6338		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	311021310	Wolffdene - Bahrs Scrub	A	Annual	2016	2016	6438		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	311031311	Boronia Heights - Park Ridge	A	Annual	2016	2016	12771		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	311031312	Browns Plains	A	Annual	2016	2016	7512		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	311031313	Chambers Flat - Logan Reserve	A	Annual	2016	2016	4606		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	311031314	Crestmead	A	Annual	2016	2016	13140		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	311031315	Greenbank Military Camp	A	Annual	2016	2016	0		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	311031316	Hillcrest	A	Annual	2016	2016	8545		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	311031317	Marsden	A	Annual	2016	2016	14349		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	311031318	Munruben - Park Ridge South	A	Annual	2016	2016	4640		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	311031319	Regents Park - Heritage Park	A	Annual	2016	2016	16753		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	311041320	Greenbank	A	Annual	2016	2016	13046		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	311041321	Jimboomba	A	Annual	2016	2016	22936		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	311041322	Logan Village	A	Annual	2016	2016	6894		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	311051323	Bethania - Waterford	A	Annual	2016	2016	10265		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	311051324	Cornubia - Carbrook	A	Annual	2016	2016	8866		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	311051325	Loganholme - Tanah Merah	A	Annual	2016	2016	11282		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	311051326	Loganlea	A	Annual	2016	2016	11039		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	311051327	Shailer Park	A	Annual	2016	2016	12008		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	311051328	Waterford West	A	Annual	2016	2016	8405		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	311061329	Daisy Hill	A	Annual	2016	2016	6637		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	311061330	Kingston	A	Annual	2016	2016	11162		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	311061331	Logan Central	A	Annual	2016	2016	6604		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	311061332	Rochedale South - Priestdale	A	Annual	2016	2016	16546		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	311061333	Slacks Creek	A	Annual	2016	2016	11045		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	311061334	Springwood	A	Annual	2016	2016	9706		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	311061335	Underwood	A	Annual	2016	2016	6840		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	311061336	Woodridge	A	Annual	2016	2016	13898		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	312011337	Bowen	A	Annual	2016	2016	9449		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	312011338	Broadsound - Nebo	A	Annual	2016	2016	9802		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	312011339	Clermont	A	Annual	2016	2016	4094		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	312011340	Collinsville	A	Annual	2016	2016	3871		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	312011341	Moranbah	A	Annual	2016	2016	10080		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	312021342	Andergrove - Beaconsfield	A	Annual	2016	2016	15923		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	312021343	East Mackay	A	Annual	2016	2016	3961		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	312021344	Eimeo - Rural View	A	Annual	2016	2016	11954		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	312021345	Eungella Hinterland	A	Annual	2016	2016	4		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	312021346	Mackay	A	Annual	2016	2016	4414		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	312021347	Mackay Harbour	A	Annual	2016	2016	530		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	312021348	Mount Pleasant - Glenella	A	Annual	2016	2016	11785		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	312021349	North Mackay	A	Annual	2016	2016	7034		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	312021350	Ooralea - Bakers Creek	A	Annual	2016	2016	5072		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	312021351	Pioneer Valley	A	Annual	2016	2016	8480		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	312021352	Sarina	A	Annual	2016	2016	12265		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	312021353	Seaforth - Calen	A	Annual	2016	2016	8525		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	312021354	Shoal Point - Bucasia	A	Annual	2016	2016	6029		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	312021355	Slade Point	A	Annual	2016	2016	3999		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	312021356	South Mackay	A	Annual	2016	2016	7838		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	312021357	Walkerston - Eton	A	Annual	2016	2016	8864		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	312021358	West Mackay	A	Annual	2016	2016	6863		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	312031359	Airlie - Whitsundays	A	Annual	2016	2016	12311		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	312031360	Cape Conway	A	Annual	2016	2016	0		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	312031361	Proserpine	A	Annual	2016	2016	8639		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	313011362	Beachmere - Sandstone Point	A	Annual	2016	2016	15154		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	313011363	Bribie Island	A	Annual	2016	2016	18364		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	313021364	Burpengary - East	A	Annual	2016	2016	3967		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	313021365	Caboolture	A	Annual	2016	2016	26655		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	313021366	Caboolture - South	A	Annual	2016	2016	21331		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	313021367	Elimbah	A	Annual	2016	2016	3862		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	313021368	Morayfield - East	A	Annual	2016	2016	8240		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	313021369	Wamuran	A	Annual	2016	2016	3977		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	313031370	Kilcoy	A	Annual	2016	2016	5548		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	313031371	Woodford - D'Aguilar	A	Annual	2016	2016	7922		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	313041372	Burpengary	A	Annual	2016	2016	13971		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	313041373	Deception Bay	A	Annual	2016	2016	23354		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	313041374	Morayfield	A	Annual	2016	2016	5255		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	313041375	Narangba	A	Annual	2016	2016	19049		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	313041376	Upper Caboolture	A	Annual	2016	2016	3278		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	313051377	Clontarf	A	Annual	2016	2016	8485		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	313051378	Margate - Woody Point	A	Annual	2016	2016	12017		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	313051379	Redcliffe	A	Annual	2016	2016	9949		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	313051380	Rothwell - Kippa-Ring	A	Annual	2016	2016	17717		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	313051381	Scarborough - Newport	A	Annual	2016	2016	12168		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	314011382	Albany Creek	A	Annual	2016	2016	16747		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	314011383	Cashmere	A	Annual	2016	2016	18676		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	314011384	Dayboro	A	Annual	2016	2016	8823		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	314011385	Eatons Hill	A	Annual	2016	2016	8089		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	314011386	Hills District	A	Annual	2016	2016	24675		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	314011387	Samford Valley	A	Annual	2016	2016	11884		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	314021388	Dakabin - Kallangur	A	Annual	2016	2016	25956		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	314021389	Murrumba Downs - Griffin	A	Annual	2016	2016	15452		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	314021390	North Lakes - Mango Hill	A	Annual	2016	2016	30772		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	314031391	Bray Park	A	Annual	2016	2016	10991		
ERP	Estimated Resident Population	SA2	Statistical Area Level 2	314031392	Lawnton	A	Annual	2016	2016	6327		
